Id,SalePrice
1461,115248.09
1462,141882.95
1463,164112.33
1464,180608.64
1465,187401.8
1466,169817.48
1467,166765.44
1468,162408.25
1469,179225.53
1470,118031.2
1471,194924.66
1472,91322.414
1473,97413.31
1474,149051.95
1475,127411.04
1476,362049.3
1477,203841.05
1478,262430.16
1479,275089.75
1480,507970.62
1481,309454.0
1482,188063.86
1483,139206.77
1484,163872.44
1485,150703.55
1486,188002.55
1487,348511.0
1488,214700.53
1489,189663.11
1490,200251.77
1491,188691.58
1492,91166.48
1493,159616.88
1494,324649.44
1495,305767.97
1496,227357.95
1497,187742.2
1498,155144.5
1499,154521.38
1500,137307.61
1501,168063.28
1502,143883.28
1503,244855.48
1504,242513.89
1505,227508.05
1506,187444.69
1507,254800.11
1508,208985.08
1509,163471.14
1510,144789.7
1511,141229.55
1512,165511.83
1513,138962.19
1514,149355.62
1515,205295.64
1516,146837.16
1517,145981.94
1518,133602.31
1519,213046.58
1520,131033.32
1521,130175.39
1522,172258.3
1523,110396.8
1524,119554.016
1525,121355.09
1526,106218.3
1527,96370.27
1528,130858.37
1529,148374.33
1530,157903.58
1531,105480.69
1532,98879.71
1533,135690.06
1534,118533.27
1535,149881.12
1536,102652.664
1537,78309.336
1538,146442.38
1539,194891.58
1540,85725.84
1541,137200.0
1542,136223.73
1543,232733.4
1544,78094.766
1545,109321.76
1546,123614.62
1547,127166.555
1548,130101.42
1549,113359.234
1550,137181.44
1551,121286.016
1552,140678.02
1553,138708.23
1554,118180.22
1555,154365.53
1556,80408.805
1557,97631.23
1558,84029.84
1559,69172.305
1560,134355.52
1561,121857.6
1562,125317.09
1563,118307.07
1564,152014.66
1565,144599.27
1566,220722.98
1567,70193.29
1568,225825.42
1569,110775.41
1570,131537.62
1571,126869.055
1572,144186.7
1573,216256.95
1574,119044.766
1575,214368.27
1576,225324.17
1577,175637.86
1578,136265.17
1579,149630.9
1580,192692.66
1581,135929.94
1582,125499.13
1583,325470.3
1584,228599.84
1585,135923.2
1586,72716.5
1587,93542.99
1588,139766.28
1589,91262.77
1590,132573.6
1591,99844.45
1592,115092.336
1593,127065.086
1594,116120.87
1595,104653.15
1596,219841.48
1597,180759.78
1598,171281.14
1599,178353.9
1600,181573.02
1601,66278.74
1602,110279.15
1603,73069.84
1604,242882.12
1605,262316.3
1606,161478.98
1607,173226.97
1608,198402.36
1609,178714.52
1610,133558.73
1611,127128.98
1612,154111.66
1613,153100.73
1614,116297.52
1615,78751.43
1616,72429.13
1617,85544.21
1618,126151.305
1619,131392.95
1620,172153.17
1621,136683.1
1622,131309.9
1623,294952.38
1624,213757.06
1625,113898.234
1626,155779.5
1627,181305.34
1628,268846.75
1629,181846.83
1630,350221.53
1631,217133.19
1632,227264.11
1633,163123.22
1634,175447.0
1635,173063.66
1636,152377.08
1637,193364.95
1638,180719.95
1639,167915.75
1640,282075.66
1641,171985.47
1642,221218.84
1643,243860.86
1644,238609.94
1645,179026.53
1646,151135.62
1647,162960.42
1648,134361.3
1649,131087.95
1650,109800.414
1651,122373.055
1652,100475.555
1653,94017.01
1654,144523.86
1655,155826.89
1656,143560.22
1657,144961.98
1658,139229.48
1659,128606.914
1660,148707.08
1661,446154.62
1662,392456.62
1663,384738.1
1664,318956.06
1665,265657.6
1666,273197.44
1667,321535.84
1668,300071.3
1669,269247.03
1670,334838.7
1671,229091.98
1672,460290.3
1673,310410.22
1674,220100.56
1675,162105.58
1676,163692.02
1677,195074.38
1678,396144.75
1679,369133.44
1680,324613.22
1681,222308.0
1682,267594.66
1683,165898.84
1684,163211.77
1685,158581.03
1686,158842.12
1687,158314.02
1688,185562.56
1689,189805.31
1690,190951.69
1691,174313.4
1692,268484.47
1693,160136.8
1694,177563.38
1695,164257.33
1696,288734.6
1697,165040.7
1698,367002.44
1699,318754.16
1700,250652.25
1701,275323.6
1702,212249.19
1703,237139.27
1704,275678.84
1705,207257.72
1706,428804.22
1707,203648.28
1708,187462.92
1709,242549.02
1710,204260.98
1711,244155.02
1712,246073.45
1713,266249.06
1714,217188.28
1715,202792.05
1716,192283.11
1717,164598.25
1718,135381.14
1719,197778.58
1720,230566.84
1721,159358.3
1722,117277.64
1723,138112.64
1724,195393.67
1725,230133.86
1726,172568.56
1727,150326.05
1728,184895.89
1729,155659.2
1730,162259.62
1731,121877.59
1732,126038.266
1733,114336.06
1734,109269.85
1735,123064.25
1736,113875.76
1737,326673.16
1738,210396.7
1739,270884.3
1740,191075.72
1741,176219.72
1742,161865.67
1743,170102.42
1744,263272.2
1745,200281.75
1746,186905.08
1747,213667.6
1748,220091.95
1749,143026.7
1750,127338.89
1751,233814.81
1752,116813.95
1753,146187.86
1754,196610.72
1755,147875.66
1756,125012.37
1757,121231.22
1758,138666.83
1759,148846.55
1760,156119.62
1761,127594.04
1762,173451.28
1763,170849.81
1764,113610.43
1765,165340.19
1766,170552.39
1767,188525.55
1768,139497.02
1769,168922.0
1770,136918.7
1771,128709.5
1772,126626.695
1773,121784.875
1774,138578.92
1775,134237.81
1776,112721.8
1777,109967.766
1778,134137.88
1779,107181.93
1780,182350.97
1781,122786.88
1782,98873.96
1783,134393.58
1784,102729.63
1785,114232.84
1786,147840.97
1787,165784.34
1788,51142.344
1789,92944.01
1790,82488.77
1791,171088.52
1792,146959.88
1793,130542.266
1794,139497.55
1795,135237.5
1796,116495.22
1797,105634.22
1798,123940.89
1799,106132.03
1800,126464.49
1801,122865.125
1802,135652.4
1803,156775.06
1804,138935.69
1805,134706.03
1806,116586.58
1807,128215.65
1808,117927.24
1809,116711.06
1810,145566.0
1811,93517.49
1812,90884.35
1813,116925.63
1814,94209.71
1815,62897.582
1816,93652.97
1817,107399.07
1818,141983.25
1819,121029.97
1820,59075.934
1821,105297.766
1822,145197.61
1823,47903.742
1824,119750.28
1825,131784.75
1826,96924.77
1827,98511.78
1828,135936.55
1829,108129.664
1830,136958.81
1831,159756.52
1832,90163.33
1833,138150.84
1834,117144.61
1835,136249.19
1836,125765.72
1837,80491.44
1838,124557.17
1839,86053.07
1840,152594.19
1841,128876.29
1842,78615.98
1843,120549.15
1844,126522.164
1845,123204.45
1846,143393.0
1847,165042.61
1848,54316.125
1849,104555.68
1850,119514.34
1851,154101.52
1852,121399.42
1853,126179.11
1854,167240.2
1855,133456.88
1856,231860.33
1857,165778.03
1858,130299.35
1859,116658.65
1860,129646.87
1861,113901.72
1862,341955.03
1863,332292.5
1864,332292.5
1865,297124.3
1866,297335.5
1867,226695.66
1868,296825.78
1869,184008.62
1870,210886.27
1871,223293.69
1872,156474.83
1873,203865.14
1874,139764.27
1875,192590.7
1876,181820.45
1877,203138.92
1878,188472.69
1879,111868.59
1880,134561.45
1881,216284.19
1882,270600.78
1883,186621.34
1884,199805.95
1885,237751.8
1886,322182.9
1887,203978.16
1888,249663.14
1889,143539.53
1890,116455.89
1891,115613.23
1892,106320.56
1893,118869.6
1894,122925.13
1895,137109.1
1896,127811.555
1897,113517.07
1898,115684.15
1899,144416.12
1900,152535.4
1901,148219.88
1902,121568.23
1903,198513.45
1904,125719.91
1905,176324.61
1906,142166.42
1907,213206.34
1908,106091.95
1909,129699.43
1910,116242.64
1911,204231.77
1912,298033.03
1913,160574.47
1914,55671.527
1915,281598.56
1916,55609.18
1917,286990.8
1918,132360.23
1919,158685.11
1920,134123.81
1921,419851.22
1922,262652.5
1923,197849.69
1924,199694.69
1925,191210.98
1926,358606.12
1927,122749.42
1928,136243.22
1929,124628.12
1930,124571.914
1931,141654.72
1932,133088.69
1933,161288.44
1934,175032.53
1935,168043.27
