Id,SalePrice
1461,127410.06
1462,112394.92
1463,173075.03
1464,191071.36
1465,168864.66
1466,173042.84
1467,203430.88
1468,172776.05
1469,179004.33
1470,131870.48
1471,171825.62
1472,108096.875
1473,99914.08
1474,128065.34
1475,132339.16
1476,330586.9
1477,223883.9
1478,235774.73
1479,225909.86
1480,437545.28
1481,290607.03
1482,182548.62
1483,160813.23
1484,176124.62
1485,166787.86
1486,195111.39
1487,274521.62
1488,207307.12
1489,183401.75
1490,206313.1
1491,185780.0
1492,101852.64
1493,180582.48
1494,225689.12
1495,270098.3
1496,202308.75
1497,161929.44
1498,147063.64
1499,137312.3
1500,135946.27
1501,170006.6
1502,122387.76
1503,303148.12
1504,214706.05
1505,205242.38
1506,196414.69
1507,246314.6
1508,207779.6
1509,137525.92
1510,149925.3
1511,174502.55
1512,172361.66
1513,149034.19
1514,40288.633
1515,190275.08
1516,158678.9
1517,170278.7
1518,153199.62
1519,181083.62
1520,145436.25
1521,142763.28
1522,167413.19
1523,119811.4
1524,131136.83
1525,129629.695
1526,117751.36
1527,118768.875
1528,139634.38
1529,165308.98
1530,183653.42
1531,121530.21
1532,30613.867
1533,162842.05
1534,143475.89
1535,144562.31
1536,107127.26
1537,68862.16
1538,148976.06
1539,211650.06
1540,31139.115
1541,137923.9
1542,149103.86
1543,209140.39
1544,99642.5
1545,122573.71
1546,151657.58
1547,156522.44
1548,137074.19
1549,121667.87
1550,140831.98
1551,111167.73
1552,147275.42
1553,31158.986
1554,133149.11
1555,160243.12
1556,105210.74
1557,32000.277
1558,112349.27
1559,24201.492
1560,128259.07
1561,40158.13
1562,141887.4
1563,121102.6
1564,169896.05
1565,110304.82
1566,211356.2
1567,84046.19
1568,209053.06
1569,141489.61
1570,138461.88
1571,128791.39
1572,148283.22
1573,202158.31
1574,114238.73
1575,224535.44
1576,244486.11
1577,170620.22
1578,155300.81
1579,134293.27
1580,172300.36
1581,128927.31
1582,123949.64
1583,291755.0
1584,207290.14
1585,136543.44
1586,80949.164
1587,109389.13
1588,155340.81
1589,101513.15
1590,142503.34
1591,32385.3
1592,108337.66
1593,127508.52
1594,34782.777
1595,32263.287
1596,269988.06
1597,170821.78
1598,186668.7
1599,157071.08
1600,169233.69
1601,78729.8
1602,109980.36
1603,90994.15
1604,244974.84
1605,220355.95
1606,154456.55
1607,132932.02
1608,218879.38
1609,176361.94
1610,147894.58
1611,130557.32
1612,146774.28
1613,136248.4
1614,131470.92
1615,27636.969
1616,27033.756
1617,105370.805
1618,132646.7
1619,133101.62
1620,133492.39
1621,142136.2
1622,151488.14
1623,211512.66
1624,192152.23
1625,129335.555
1626,156874.23
1627,177559.83
1628,226291.3
1629,171445.06
1630,315617.62
1631,180808.55
1632,216862.28
1633,171671.83
1634,186399.89
1635,151755.94
1636,154327.12
1637,180549.77
1638,170737.4
1639,176297.53
1640,242811.23
1641,182757.47
1642,218251.12
1643,198127.25
1644,197572.14
1645,184806.16
1646,134510.9
1647,139688.98
1648,139514.17
1649,166926.78
1650,120931.1
1651,122679.07
1652,104168.02
1653,102447.086
1654,149113.95
1655,148256.08
1656,135118.14
1657,152759.6
1658,147833.92
1659,136324.83
1660,161790.05
1661,312025.1
1662,324760.0
1663,297809.7
1664,441415.4
1665,248031.58
1666,310494.88
1667,301020.56
1668,288596.7
1669,265003.75
1670,287055.97
1671,238340.23
1672,350810.2
1673,255258.33
1674,220471.34
1675,181447.86
1676,188342.6
1677,200767.3
1678,541079.0
1679,342593.2
1680,250628.34
1681,207269.98
1682,279281.94
1683,187867.4
1684,175376.75
1685,164794.58
1686,172347.19
1687,155585.6
1688,193019.33
1689,197913.28
1690,167612.08
1691,166402.89
1692,209819.61
1693,170987.86
1694,159364.23
1695,173343.8
1696,236226.23
1697,186564.05
1698,318813.12
1699,237844.1
1700,238874.08
1701,249794.62
1702,226333.6
1703,231526.89
1704,263739.34
1705,219867.06
1706,324559.03
1707,192100.77
1708,184871.56
1709,245028.1
1710,198839.36
1711,234216.75
1712,225300.75
1713,246283.34
1714,188913.4
1715,192095.25
1716,157701.33
1717,158125.27
1718,40932.453
1719,207697.97
1720,223706.11
1721,162513.14
1722,40706.16
1723,160256.58
1724,194531.53
1725,217957.25
1726,175399.5
1727,161906.12
1728,159933.5
1729,155365.27
1730,162874.67
1731,119322.79
1732,126422.54
1733,113427.69
1734,121700.93
1735,132641.64
1736,112076.17
1737,278080.12
1738,209442.56
1739,285617.4
1740,208939.23
1741,188327.0
1742,164635.61
1743,162661.38
1744,229184.64
1745,194977.64
1746,168915.73
1747,217016.0
1748,190890.12
1749,154941.34
1750,117271.93
1751,184989.38
1752,136453.61
1753,137129.62
1754,176779.89
1755,165957.23
1756,144714.05
1757,140858.17
1758,142894.45
1759,161712.0
1760,142913.27
1761,158590.86
1762,174354.48
1763,193069.94
1764,121245.08
1765,134725.56
1766,196561.4
1767,207736.2
1768,145869.78
1769,157557.77
1770,157872.88
1771,121634.1
1772,121142.914
1773,140500.23
1774,140148.27
1775,154463.33
1776,136547.61
1777,123869.766
1778,144794.39
1779,131928.47
1780,201791.39
1781,129754.49
1782,97184.02
1783,154976.94
1784,118752.56
1785,122610.78
1786,149877.7
1787,141205.72
1788,29195.635
1789,102274.016
1790,90721.2
1791,196002.08
1792,158271.92
1793,146081.39
1794,164265.47
1795,148917.28
1796,138588.7
1797,114037.25
1798,130268.3
1799,120813.75
1800,139460.58
1801,134540.67
1802,135241.5
1803,165576.89
1804,159126.7
1805,152065.11
1806,140201.61
1807,129469.57
1808,123169.09
1809,32074.248
1810,122165.97
1811,32440.754
1812,30596.531
1813,127788.516
1814,107038.516
1815,68204.01
1816,107166.805
1817,108904.91
1818,136515.17
1819,130610.25
1820,27609.07
1821,120914.26
1822,166189.58
1823,25775.527
1824,116363.53
1825,141422.16
1826,112768.56
1827,111269.98
1828,146446.28
1829,128983.38
1830,161806.25
1831,154938.83
1832,32041.473
1833,146618.58
1834,134784.03
1835,33442.715
1836,135674.28
1837,34568.59
1838,136252.97
1839,122360.8
1840,40390.004
1841,137742.25
1842,107597.95
1843,138254.17
1844,138164.56
1845,143718.02
1846,155985.1
1847,157610.81
1848,26653.602
1849,106534.51
1850,123341.42
1851,160124.28
1852,134183.3
1853,144189.05
1854,216960.33
1855,164900.84
1856,233330.33
1857,150854.69
1858,146249.08
1859,127657.81
1860,148805.11
1861,127257.42
1862,264847.12
1863,261777.5
1864,261829.47
1865,293563.56
1866,274522.66
1867,211126.31
1868,242951.62
1869,180903.42
1870,201773.48
1871,219279.92
1872,163301.92
1873,227119.36
1874,156652.36
1875,208577.3
1876,176011.78
1877,176700.5
1878,174681.02
1879,132745.92
1880,132108.39
1881,226274.25
1882,220236.62
1883,166981.55
1884,190842.27
1885,210160.67
1886,214875.25
1887,186997.25
1888,238133.03
1889,175603.02
1890,123592.7
1891,156327.62
1892,105304.59
1893,132797.7
1894,41566.895
1895,135548.05
1896,131629.64
1897,139065.72
1898,130893.695
1899,140129.28
1900,142443.83
1901,196613.9
1902,146251.58
1903,161708.45
1904,150080.94
1905,193459.39
1906,118407.43
1907,233438.05
1908,121204.27
1909,113434.72
1910,138836.08
1911,214200.08
1912,248811.03
1913,127504.766
1914,71766.38
1915,247266.6
1916,70013.58
1917,217427.02
1918,145518.11
1919,218848.28
1920,157834.94
1921,306963.84
1922,272925.56
1923,204738.39
1924,223994.31
1925,202777.73
1926,316407.53
1927,134695.5
1928,156945.9
1929,132741.36
1930,138792.27
1931,140241.6
1932,148053.75
1933,166718.05
1934,173385.12
1935,174428.31
1936,174449.3
1937,162636.25
1938,170843.61
1939,204216.17
1940,171475.81
1941,174685.34
1942,152990.25
1943,192495.6
1944,322703.8
1945,289889.8
1946,140879.69
1947,226087.88
1948,190313.38
1949,224727.16
1950,171881.03
1951,253701.95
1952,180048.69
1953,184118.52
1954,189504.0
1955,150234.17
1956,301906.38
1957,140629.45
1958,270245.16
1959,154716.31
1960,122511.53
1961,140188.1
1962,104926.98
1963,108148.945
1964,119754.95
1965,161880.5
1966,132317.45
1967,253692.0
1968,360360.72
1969,312884.47
1970,352049.94
1971,377565.44
1972,321172.7
1973,217964.52
1974,269737.12
1975,451941.88
1976,261707.62
1977,329637.72
1978,311615.6
1979,263997.0
1980,174393.55
1981,269849.3
1982,186451.97
1983,170801.25
1984,154795.42
1985,222071.94
1986,207877.3
1987,181623.4
1988,169082.2
1989,188266.28
1990,192961.16
1991,201011.56
1992,206923.14
1993,151190.25
1994,203720.94
1995,178736.52
1996,244358.84
1997,257990.03
1998,269743.84
1999,255140.77
2000,287383.56
2001,211389.05
2002,216926.83
2003,267115.28
2004,263731.56
2005,195343.38
2006,192272.11
2007,220248.6
2008,186152.44
2009,178037.12
2010,179091.75
2011,43839.293
2012,167527.38
2013,173753.27
2014,165484.38
2015,179696.72
2016,185862.23
2017,180706.34
2018,129965.516
2019,144688.94
2020,107540.41
2021,112601.35
2022,203834.83
2023,155749.34
2024,219531.62
2025,309107.75
2026,171266.12
2027,148471.44
2028,163869.14
2029,156656.1
2030,212333.39
2031,224198.84
2032,222988.73
2033,210993.86
2034,147172.78
2035,234655.19
2036,201323.7
2037,206951.97
2038,236748.33
2039,217598.75
2040,313811.72
2041,207541.34
2042,189303.5
2043,175788.34
2044,177023.67
2045,192916.44
2046,144154.94
2047,148304.73
2048,154176.62
2049,134554.52
2050,195701.39
2051,110797.7
2052,137438.34
2053,150807.2
2054,114707.29
2055,138651.64
2056,161977.78
2057,115891.96
2058,196587.83
2059,141792.19
2060,185215.52
2061,153915.73
2062,138074.73
2063,128510.68
2064,154610.7
2065,122763.23
2066,173434.08
2067,117548.5
2068,143811.53
2069,91569.57
2070,123836.69
2071,98910.08
2072,136904.36
2073,143369.89
2074,187827.28
2075,134267.27
2076,127776.945
2077,160477.73
2078,142511.5
2079,127056.85
2080,132801.89
2081,132771.5
2082,41803.473
2083,151198.05
2084,125218.19
2085,130245.44
2086,102792.164
2087,126020.95
2088,97451.03
2089,92030.86
2090,133269.53
2091,33585.77
2092,130410.5
2093,109795.7
2094,36854.51
2095,146091.0
2096,95567.72
2097,31779.756
2098,147470.36
2099,68337.61
2100,34272.438
2101,119503.74
2102,125413.945
2103,108195.58
2104,143909.08
2105,30989.744
2106,73577.09
2107,243460.5
2108,118006.89
2109,114485.21
2110,131197.62
2111,146525.9
2112,135797.77
2113,131012.32
2114,134509.38
2115,173736.53
2116,126735.42
2117,151539.73
2118,114924.75
2119,140012.53
2120,125362.52
2121,105145.85
2122,126731.08
2123,97386.46
2124,159432.19
2125,116805.71
2126,148132.28
2127,38857.32
2128,131274.98
2129,102094.6
2130,136982.45
2131,162512.67
2132,117195.46
2133,123163.82
2134,132343.19
2135,106064.234
2136,32252.703
2137,107638.695
2138,132227.89
2139,148350.56
2140,146594.55
2141,155267.36
2142,123288.27
2143,148903.92
2144,126192.945
2145,146279.48
2146,157695.31
2147,105892.62
2148,134116.0
2149,148714.89
2150,191680.23
2151,120015.76
2152,42930.895
2153,175242.33
2154,32990.016
2155,126546.055
2156,215736.0
2157,211399.14
2158,214518.17
2159,206436.7
2160,182482.83
2161,218813.22
2162,347794.8
2163,271656.28
2164,233349.89
2165,183802.38
2166,148508.81
2167,182795.83
2168,149690.86
2169,191493.84
2170,189632.53
2171,151750.17
2172,120533.19
2173,200016.44
2174,229034.75
2175,256772.56
2176,238194.34
2177,228288.08
2178,200445.7
2179,147958.33
2180,149963.05
2181,176396.6
2182,186964.44
2183,171234.44
2184,122646.2
2185,133405.6
2186,161948.58
2187,162793.45
2188,218487.7
2189,216465.77
2190,32614.846
2191,32473.938
2192,29832.46
2193,29765.959
2194,29327.379
2195,119096.88
2196,111330.69
