Id,SalePrice
1461,108136.76177788572
1462,152127.2127401187
1463,165586.83429271958
1464,190030.87138750518
1465,177490.32021072242
1466,205133.24432884326
1467,172173.4744874458
1468,180663.0893069925
1469,179734.00303059942
1470,136465.4665550916
1471,196376.3027728874
1472,100714.49999813193
1473,100714.49999813193
1474,158179.69340661782
1475,177490.32021072242
1476,350908.2349215291
1477,240621.20070969258
1478,350908.2349215291
1479,261190.1734852938
1480,350908.2349215291
1481,261076.57275502014
1482,205255.78838153105
1483,162861.55960655693
1484,189630.1226243871
1485,179734.00303059942
1486,189630.1226243871
1487,261076.57275502014
1488,214234.14334268446
1489,214234.14334268446
1490,162861.55960655693
1491,189630.1226243871
1492,99985.7509022019
1493,183071.0528510509
1494,308606.84311948274
1495,327099.117049219
1496,196376.3027728874
1497,213281.7293258882
1498,165835.8136523277
1499,165835.8136523277
1500,129645.0879680144
1501,162861.55960655693
1502,175307.59425550446
1503,293359.66247238056
1504,213281.7293258882
1505,196376.3027728874
1506,190485.84823108526
1507,205133.24432884326
1508,158179.69340661782
1509,157691.57475928942
1510,155038.1114421136
1511,172173.4744874458
1512,150347.66654323356
1513,157691.57475928942
1514,140441.76497867279
1515,147814.80926157648
1516,157691.57475928942
1517,131296.29593767508
1518,129964.53854776149
1519,196376.3027728874
1520,143682.11182515722
1521,143682.11182515722
1522,190485.84823108526
1523,125267.26928116665
1524,130541.55549528825
1525,118706.92939072383
1526,118706.92939072383
1527,96303.56103049932
1528,116707.1134528054
1529,134111.16056685642
1530,190030.87138750518
1531,134980.2698204018
1532,126558.46534676975
1533,117209.20996880994
1534,110809.00463693835
1535,152127.2127401187
1536,134111.16056685642
1537,96139.10807806034
1538,142361.9039207356
1539,279112.80546294624
1540,100377.0389226498
1541,162861.55960655693
1542,140441.76497867279
1543,232579.67339612002
1544,59321.85103215494
1545,129645.0879680144
1546,100714.49999813193
1547,124023.8521462297
1548,124023.8521462297
1549,100714.49999813193
1550,147814.80926157648
1551,117043.39590883585
1552,147814.80926157648
1553,110809.00463693835
1554,125267.26928116665
1555,152127.2127401187
1556,96139.10807806034
1557,140441.76497867279
1558,96139.10807806034
1559,100377.0389226498
1560,147814.80926157648
1561,152127.2127401187
1562,130541.55549528825
1563,126457.4794533216
1564,197034.87320084713
1565,165586.83429271958
1566,293359.66247238056
1567,59321.85103215494
1568,205133.24432884326
1569,140441.76497867279
1570,117454.56139868232
1571,140441.76497867279
1572,140798.03251063684
1573,223191.74632832338
1574,129964.53854776149
1575,223191.74632832338
1576,205133.24432884326
1577,195968.91541969072
1578,180663.0893069925
1579,147374.83876604371
1580,177490.32021072242
1581,131296.29593767508
1582,130541.55549528825
1583,385752.0691885844
1584,232579.67339612002
1585,147374.83876604371
1586,96139.10807806034
1587,117454.56139868232
1588,155038.1114421136
1589,96139.10807806034
1590,131296.29593767508
1591,108136.76177788572
1592,125267.26928116665
1593,99985.7509022019
1594,134980.2698204018
1595,100377.0389226498
1596,233338.51072110885
1597,150347.66654323356
1598,151986.29617765328
1599,195968.91541969072
1600,195968.91541969072
1601,78154.39758188328
1602,100714.49999813193
1603,96303.56103049932
1604,314716.5743428041
1605,240621.20070969258
1606,176460.37541094483
1607,190485.84823108526
1608,220599.21548666898
1609,189630.1226243871
1610,129964.53854776149
1611,165586.83429271958
1612,129964.53854776149
1613,197034.87320084713
1614,126457.4794533216
1615,78154.39758188328
1616,78154.39758188328
1617,96303.56103049932
1618,130541.55549528825
1619,124383.45405362832
1620,129964.53854776149
1621,150347.66654323356
1622,124023.8521462297
1623,314716.5743428041
1624,190030.87138750518
1625,118706.92939072383
1626,176460.37541094483
1627,190030.87138750518
1628,279112.80546294624
1629,209920.1017166028
1630,314716.5743428041
1631,248924.13147338835
1632,276144.887132288
1633,179734.00303059942
1634,180663.0893069925
1635,180663.0893069925
1636,172173.4744874458
1637,165586.83429271958
1638,207286.39010473952
1639,190485.84823108526
1640,207286.39010473952
1641,190485.84823108526
1642,213281.7293258882
1643,195968.91541969072
1644,213281.7293258882
1645,197034.87320084713
1646,154618.95659432205
